Eigvals	30
0.533980667961	0.321602257853	0.29969381271	0.272501985661	0.265187313557	0.252505710747	0.232381598202	0.229404482136	0.223691958751	0.219418632879	0.210930500642	0.202376392739	0.194321150077	0.194142046264	0.188237806458	0.184101735504	0.182721248631	0.17287264702	0.167507966147	0.163287265631	0.16257098197	0.157716326791	0.144847192205	0.144762363152	0.139299073035	0.135719627348	0.131398802252	0.129502299144	0.128952219895	0.0

Proportion explained	30
0.0892103465914	0.0537290029566	0.0500688330258	0.0455259863255	0.0443039487636	0.0421852762162	0.0388232087058	0.0383258319802	0.0373714599932	0.0366575298737	0.0352394462908	0.0338103403765	0.0324645781928	0.0324346559236	0.0314482545217	0.0307572551177	0.0305266218386	0.0288812492327	0.0279849901193	0.0272798519403	0.0271601848483	0.0263491340049	0.0241991311572	0.0241849590539	0.0232722256271	0.0226742197264	0.0219523540718	0.0216355117034	0.0215436118211	0.0

Species	0	0

Site	30	30
515rcbc9	-0.0325841712276	0.0247784832342	-0.00652182913804	0.129223017499	-0.0124166862187	0.149612868299	-0.0604594728976	-0.0143054499499	-0.0272355811233	-0.054301652826	0.105582168521	0.0375416422177	-0.00839776904041	-0.103931948413	-0.0104868010115	-0.063228783162	-0.0590927096738	0.098144947134	0.000870533220555	-0.00429506327397	-0.0175584570552	-0.119428846524	0.162974070977	0.0304132024122	-0.140908118988	-0.0462232379621	0.0879033907868	0.0799916718149	-0.0469503392082	-0.0
515rcbc8	-0.246564780772	-0.0383268740676	-0.095766145692	0.109393239301	0.139219026916	-0.0688928821071	-0.1248847045	0.223805193035	-0.178191249195	-0.0574877452895	0.0320904391361	-0.0780355885643	-0.045972477406	-0.0328865540018	0.0620625484373	0.0191727388572	-0.028009269777	-0.0804184061946	-0.00787698216432	-0.00223894581986	0.0242831525058	0.0964487763969	0.0181776942301	-0.0152617484955	0.0571018010075	-0.0357177853765	0.0514141546768	-0.0219412731219	-0.00577665284444	-0.0
515rcbc19	-0.122447884701	0.0699335636853	0.0320709784666	-0.142585250078	0.0517516054377	0.0823910305033	0.0264250295307	-0.0683680787083	0.0536425697583	-0.0751472237017	-0.10204141086	-0.0838918777422	0.079867996966	-0.0303216200396	0.0178012821257	-0.0838420677401	-0.0276728356411	0.0567813966419	-0.239004840537	-0.098215712166	0.0820602792157	0.0103509562391	0.00755092357555	-0.0241055578645	0.0712842723956	-0.000675617398372	0.0865743991353	-0.0491461258825	-0.0202860689099	-0.0
515rcbc18	0.193885719436	0.0609060171943	-0.021797336042	0.0064038654335	-0.0988318688771	-0.0843767030128	-0.0273843348026	0.0709649755215	0.0126246930785	-0.0202962698966	0.0553671987006	0.0993931793281	0.0871383138573	-0.0389056920508	0.0430645759919	-0.0231752493004	0.0749919538329	-0.0108708241525	0.100835418808	-0.0924520405353	0.185625069017	-0.020733113728	0.0743170716869	0.0262534982612	0.00902588793	0.0732566860997	0.0273282743236	-0.168310408171	-0.00863999593593	-0.0
515rcbc37	-0.0343196756625	0.0893018627182	0.0296764139274	0.0937562690505	-0.147478659637	-0.103181361061	0.0953506658624	-0.0121979055953	-0.12083204767	-0.0171850173507	-0.0152333280135	0.130344422401	0.103364125707	0.0323792862911	0.0952077376333	-0.137511886882	0.055364609072	0.0336142480141	-0.0610985087624	0.112460961895	-0.0402369419128	0.0266442000369	0.0387462347367	-0.108767916989	0.0787280266178	-0.0537949256692	-0.0790017802735	0.0603592557619	-0.029060567825	-0.0
515rcbc10	-0.0118829294344	-0.00129627312906	-0.109762272738	-0.013000719006	0.111753201445	-0.0124180153396	-0.087356074723	-0.139134718252	0.137755958373	-0.0448917798841	0.062137228922	0.111724825509	0.0971747047244	-0.0891670386017	-0.128420228606	0.0155730940704	-0.0389523858117	-0.0908024096025	-0.00427151722463	0.101980822652	0.0801987533828	0.146883333166	0.0402110632215	0.0118595507509	0.0113012890175	-0.0470021485846	-0.0506309472551	0.0489517163483	0.0758958954321	-0.0
515rcbc35	0.0604682887791	0.257101715789	-0.15339167745	0.0454532440377	0.187276840155	0.00663404348959	-0.0132226703895	-0.0480145589867	-0.0677174786787	0.0624625872908	0.00133186357941	-0.0139775583625	-0.0054354181809	0.148412641865	0.0116318130791	-0.0174822682337	-0.0395875863081	0.0513865436498	-0.00887768797962	0.136987732733	0.0645283803486	-0.111386097748	-0.0881550479468	0.0464172202726	-0.019995190677	0.0836003517298	0.00473037362656	-0.0149974362557	0.0133595510325	-0.0
515rcbc34	0.171432883196	0.0778938856645	-0.0799778037723	0.0849354785701	0.00991566897493	0.119333794276	0.0422532663667	-0.00562295191724	0.0325177259198	0.109252806124	0.0977687036317	0.0399883886016	-0.0135858213822	0.0420958637519	0.0109615476149	0.134832688714	-0.0307898549936	-0.0609713049208	-0.0235318903888	-0.159479633459	-0.0107772266167	0.0391499260474	-0.00194878883664	-0.0709798997437	0.121095008237	0.0356847071609	-0.000305536515982	0.113154841676	-0.121247432395	-0.0
515rcbc33	-0.0257196754481	-0.0344094099419	0.0246885401387	-0.074203041295	-0.100811769008	0.0166962563017	-0.0366305724419	-0.0109975011937	-0.0570396265838	0.019252329986	-0.0329129003934	0.188489089976	0.057059231611	-0.0057290222795	0.0910548596619	0.160593829619	-0.0629213049046	-0.117527635826	-0.0949969711871	0.0468518024202	-0.0901762345349	-0.0574440027238	-0.074319545458	0.131918133771	-0.0267545130723	-0.0528011392099	0.0787579041085	-0.055114118842	-0.0128465120559	-0.0
515rcbc32	-0.175650863079	-0.00215348968079	-0.169622543047	-0.014191510209	0.00451548714219	0.076968129586	0.0125425484264	0.105495889707	0.15341577216	0.0587767984461	-0.200066460739	-0.0125841213553	0.0647472999068	0.0522838353282	0.0758734835673	0.0998414969132	0.143819562051	0.0250585375799	0.0410665070729	-0.00178378233663	0.015565149032	-0.0158390104238	0.0502904831773	-0.037284415701	-0.105883388944	-0.0608092174248	-0.068550781052	0.0173509596104	-0.0244332185281	-0.0
